"Plot Title: 10169137"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Coupler Attached","Coupler Detached","Host Connected","End Of File"
1238,05/06/13 03:00:00 AM,8.382,0.0,3.01,,,,
1239,05/06/13 09:00:00 AM,33.953,52355.9,3.01,,,,
1240,05/06/13 03:00:00 PM,44.704,71644.9,3.01,,,,
1241,05/06/13 09:00:00 PM,10.063,0.0,2.99,,,,
1242,05/07/13 03:00:00 AM,5.141,0.0,2.99,,,,
1243,05/07/13 09:00:00 AM,36.079,44089.2,2.99,,,,
1244,05/07/13 03:00:00 PM,41.692,55111.5,2.99,,,,
1245,05/07/13 09:00:00 PM,9.077,0.0,3.01,,,,
1246,05/08/13 03:00:00 AM,3.788,0.0,3.01,,,,
1247,05/08/13 09:00:00 AM,34.691,46844.8,2.99,,,,
1248,05/08/13 03:00:00 PM,41.692,55111.5,2.99,,,,
1249,05/08/13 09:00:00 PM,13.942,0.0,3.01,,,,
1250,05/09/13 03:00:00 AM,4.727,0.0,3.01,,,,
1251,05/09/13 09:00:00 AM,36.079,44089.2,3.01,,,,
1252,05/09/13 03:00:00 PM,46.083,38578.0,3.01,,,,
1253,05/09/13 09:00:00 PM,13.461,0.0,3.01,,,,
1254,05/10/13 03:00:00 AM,7.481,0.0,3.01,,,,
1255,05/10/13 09:00:00 AM,39.050,39955.8,3.01,,,,
1256,05/10/13 03:00:00 PM,43.723,37200.2,3.01,,,,
1257,05/10/13 09:00:00 PM,13.461,0.0,3.03,,,,
1258,05/11/13 03:00:00 AM,9.866,0.0,3.01,,,,
1259,05/11/13 09:00:00 AM,33.848,41333.6,3.01,,,,
1260,05/11/13 03:00:00 PM,39.502,17222.3,3.01,,,,
1261,05/11/13 09:00:00 PM,14.900,0.0,3.03,,,,
1262,05/12/13 03:00:00 AM,8.182,0.0,3.01,,,,
1263,05/12/13 09:00:00 AM,39.843,30311.3,3.01,,,,
1264,05/12/13 03:00:00 PM,47.109,38578.0,3.01,,,,
1265,05/12/13 09:00:00 PM,11.431,0.0,3.01,,,,
1266,05/13/13 03:00:00 AM,14.325,0.0,3.03,,,,
1267,05/13/13 09:00:00 AM,21.282,17222.3,3.01,,,,
1268,05/13/13 03:00:00 PM,32.291,37200.2,3.01,,,,
1269,05/13/13 09:00:00 PM,11.236,0.0,3.01,,,,
1270,05/14/13 03:00:00 AM,4.934,0.0,2.99,,,,
1271,05/14/13 09:00:00 AM,24.738,35822.5,3.03,,,,
1272,05/14/13 03:00:00 PM,37.384,37200.2,3.01,,,,
1273,05/14/13 09:00:00 PM,5.450,0.0,2.99,,,,
1274,05/15/13 03:00:00 AM,3.788,0.0,3.01,,,,
1275,05/15/13 09:00:00 AM,17.284,13777.9,3.01,,,,
1276,05/15/13 03:00:00 PM,29.053,33066.9,3.01,,,,
1277,05/15/13 09:00:00 PM,8.879,0.0,3.01,,,,
1278,05/16/13 03:00:00 AM,8.581,0.0,3.01,,,,
1279,05/16/13 09:00:00 AM,18.806,12400.1,3.01,,,,
1280,05/16/13 03:00:00 PM,22.525,30311.3,3.01,,,,
1281,05/16/13 09:00:00 PM,10.748,0.0,2.99,,,,
1282,05/17/13 03:00:00 AM,9.275,0.0,3.01,,,,
1283,05/17/13 09:00:00 AM,17.950,23422.4,3.01,,,,
1284,05/17/13 03:00:00 PM,23.388,31689.1,3.01,,,,
1285,05/17/13 09:00:00 PM,10.553,0.0,2.99,,,,
1286,05/18/13 03:00:00 AM,9.472,0.0,2.99,,,,
1287,05/18/13 09:00:00 AM,17.379,17222.3,2.99,,,,
1288,05/18/13 03:00:00 PM,18.521,8266.7,2.99,,,,
1289,05/18/13 09:00:00 PM,10.553,0.0,2.97,,,,
1290,05/19/13 03:00:00 AM,10.259,0.0,2.97,,,,
1291,05/19/13 09:00:00 AM,19.282,23422.4,2.99,,,,
1292,05/19/13 03:00:00 PM,23.966,12400.1,2.99,,,,
1293,05/19/13 09:00:00 PM,5.347,0.0,2.97,,,,
1294,05/20/13 03:00:00 AM,1.112,0.0,2.97,,,,
1295,05/20/13 09:00:00 AM,31.778,49600.3,2.99,,,,
1296,05/20/13 03:00:00 PM,36.187,11711.2,2.99,,,,
1297,05/20/13 09:00:00 PM,7.179,0.0,2.99,,,,
1298,05/21/13 03:00:00 AM,9.275,0.0,2.99,,,,
1299,05/21/13 09:00:00 AM,20.424,22044.6,2.99,,,,
1300,05/21/13 03:00:00 PM,13.365,15844.5,2.99,,,,
1301,05/21/13 09:00:00 PM,5.860,0.0,2.97,,,,
1302,05/22/13 03:00:00 AM,4.831,0.0,2.97,,,,
1303,05/22/13 09:00:00 AM,5.757,12400.1,2.97,,,,
1304,05/22/13 03:00:00 PM,13.654,22044.6,2.99,,,,
1305,05/22/13 09:00:00 PM,6.877,0.0,2.97,,,,
1306,05/23/13 03:00:00 AM,6.471,0.0,2.97,,,,
1307,05/23/13 09:00:00 AM,18.236,24800.2,2.99,,,,
1308,05/23/13 03:00:00 PM,19.472,20666.8,2.99,,,,
1309,05/23/13 09:00:00 PM,9.472,0.0,2.99,,,,
1310,05/24/13 03:00:00 AM,7.280,0.0,2.97,,,,
1311,05/24/13 09:00:00 AM,17.475,26178.0,2.97,,,,
1312,05/24/13 03:00:00 PM,22.525,26178.0,2.99,,,,
1313,05/24/13 09:00:00 PM,8.082,0.0,2.97,,,,
1314,05/25/13 03:00:00 AM,9.077,0.0,2.97,,,,
1315,05/25/13 09:00:00 AM,30.558,55111.5,2.97,,,,
1316,05/25/13 03:00:00 PM,28.555,27555.7,2.99,,,,
1317,05/25/13 09:00:00 PM,11.916,0.0,2.97,,,,
1318,05/26/13 03:00:00 AM,11.236,0.0,2.97,,,,
1319,05/26/13 09:00:00 AM,19.472,13089.0,2.99,,,,
1320,05/26/13 03:00:00 PM,24.448,18600.1,2.99,,,,
1321,05/26/13 09:00:00 PM,12.883,0.0,2.97,,,,
1322,05/27/13 03:00:00 AM,10.553,0.0,2.97,,,,
1323,05/27/13 09:00:00 AM,14.230,9644.5,2.97,,,,
1324,05/27/13 03:00:00 PM,20.805,18600.1,2.97,,,,
1325,05/27/13 09:00:00 PM,12.207,0.0,2.97,,,,
1326,05/28/13 03:00:00 AM,10.846,0.0,2.95,,,,
1327,05/28/13 09:00:00 AM,19.758,26178.0,2.95,,,,
1328,05/28/13 03:00:00 PM,28.655,13777.9,2.97,,,,
1329,05/28/13 09:00:00 PM,13.461,0.0,2.97,,,,
1330,05/29/13 03:00:00 AM,11.528,0.0,2.97,,,,
1331,05/29/13 09:00:00 AM,20.329,22044.6,2.97,,,,
1332,05/29/13 03:00:00 PM,21.855,13089.0,2.97,,,,
1333,05/29/13 09:00:00 PM,11.334,0.0,2.95,,,,
1334,05/30/13 03:00:00 AM,9.176,0.0,2.97,,,,
1335,05/30/13 09:00:00 AM,25.416,42711.4,2.95,,,,
1336,05/30/13 03:00:00 PM,25.513,33066.9,2.97,,,,
1337,05/30/13 09:00:00 PM,7.782,0.0,2.95,,,,
1338,05/31/13 03:00:00 AM,9.077,0.0,2.97,,,,
1339,05/31/13 09:00:00 AM,31.574,66133.8,2.95,,,,
1340,05/31/13 03:00:00 PM,30.154,11711.2,2.97,,,,
1341,05/31/13 09:00:00 PM,10.161,0.0,2.95,,,,
1342,06/01/13 03:00:00 AM,5.141,0.0,2.95,,,,
1343,06/01/13 09:00:00 AM,32.188,52355.9,2.97,,,,
1344,06/01/13 03:00:00 PM,31.166,9300.1,2.97,,,,
1345,06/01/13 09:00:00 PM,10.455,0.0,2.97,,,,
1346,06/02/13 03:00:00 AM,8.182,0.0,2.97,,,,
1347,06/02/13 09:00:00 AM,31.064,99200.7,2.97,,,,
1348,06/02/13 03:00:00 PM,33.743,14466.8,2.99,,,,
1349,06/02/13 09:00:00 PM,8.779,0.0,2.99,,,,
1350,06/03/13 03:00:00 AM,4.207,0.0,2.97,,,,
1351,06/03/13 09:00:00 AM,33.430,77156.1,2.99,,,,
1352,06/03/13 03:00:00 PM,36.511,12400.1,2.97,,,,
1353,06/03/13 09:00:00 PM,10.063,0.0,2.97,,,,
1354,06/04/13 03:00:00 AM,5.552,0.0,2.97,,,,
1355,06/04/13 09:00:00 AM,35.328,66133.8,2.97,,,,
1356,06/04/13 03:00:00 PM,41.692,12400.1,2.99,,,,
1357,06/04/13 09:00:00 PM,12.013,0.0,2.99,,,,
1358,06/05/13 03:00:00 AM,7.179,0.0,2.99,,,,
1359,06/05/13 09:00:00 AM,38.268,68889.3,2.99,,,,
1360,06/05/13 03:00:00 PM,43.238,11711.2,2.99,,,,
1361,06/05/13 09:00:00 PM,12.304,0.0,3.01,,,,
1362,06/06/13 03:00:00 AM,7.179,0.0,2.99,,,,
1363,06/06/13 09:00:00 AM,40.185,74400.5,3.01,,,,
1364,06/06/13 03:00:00 PM,44.334,12400.1,3.01,,,,
1365,06/06/13 09:00:00 PM,13.558,0.0,3.01,,,,
1366,06/07/13 03:00:00 AM,9.373,0.0,3.01,,,,
1367,06/07/13 09:00:00 AM,40.876,79911.6,2.99,,,,
1368,06/07/13 03:00:00 PM,44.952,11711.2,3.01,,,,
1369,06/07/13 09:00:00 PM,12.013,0.0,3.01,,,,
1370,06/08/13 03:00:00 AM,6.877,0.0,3.01,,,,
1371,06/08/13 09:00:00 AM,41.108,79911.6,2.99,,,,
1372,06/08/13 03:00:00 PM,45.829,11022.3,3.01,,,,
1373,06/08/13 09:00:00 PM,12.304,0.0,3.01,,,,
1374,06/09/13 03:00:00 AM,6.877,0.0,3.01,,,,
1375,06/09/13 09:00:00 AM,40.992,77156.1,3.01,,,,
1376,06/09/13 03:00:00 PM,43.359,11711.2,3.01,,,,
1377,06/09/13 09:00:00 PM,8.282,0.0,3.01,,,,
1378,06/10/13 03:00:00 AM,2.837,0.0,3.01,,,,
1379,06/10/13 09:00:00 AM,39.276,79911.6,3.01,,,,
1380,06/10/13 03:00:00 PM,40.761,11711.2,3.01,,,,
1381,06/10/13 09:00:00 PM,6.674,0.0,3.01,,,,
1382,06/11/13 03:00:00 AM,11.431,0.0,3.01,,,,
1383,06/11/13 09:00:00 AM,23.292,16533.4,3.03,,,,
1384,06/11/13 03:00:00 PM,30.457,24800.2,3.01,,,,
1385,06/11/13 09:00:00 PM,11.236,0.0,3.01,,,,
1386,06/12/13 03:00:00 AM,8.182,0.0,3.01,,,,
1387,06/12/13 09:00:00 AM,27.272,30311.3,3.01,,,,
1388,06/12/13 03:00:00 PM,35.222,38578.0,2.99,,,,
1389,06/12/13 09:00:00 PM,11.139,0.0,2.99,,,,
1390,06/13/13 03:00:00 AM,10.553,0.0,2.99,,,,
1391,06/13/13 09:00:00 AM,14.134,8266.7,3.01,,,,
1392,06/13/13 03:00:00 PM,21.664,31689.1,3.01,,,,
1393,06/13/13 09:00:00 PM,11.722,0.0,2.99,,,,
1394,06/14/13 03:00:00 AM,10.455,0.0,2.99,,,,
1395,06/14/13 09:00:00 AM,32.497,126756.4,3.01,,,,
1396,06/14/13 03:00:00 PM,44.580,24800.2,2.99,,,,
1397,06/14/13 09:00:00 PM,9.077,0.0,3.01,,,,
1398,06/15/13 03:00:00 AM,3.683,0.0,2.99,,,,
1399,06/15/13 09:00:00 AM,40.415,115734.1,3.01,,,,
1400,06/15/13 03:00:00 PM,44.704,46844.8,3.01,,,,
1401,06/15/13 09:00:00 PM,14.230,0.0,3.01,,,,
1402,06/16/13 03:00:00 AM,8.481,0.0,3.01,,,,
1403,06/16/13 09:00:00 AM,39.389,71644.9,3.01,,,,
1404,06/16/13 03:00:00 PM,45.956,22044.6,3.01,,,,
1405,06/16/13 09:00:00 PM,14.709,0.0,3.01,,,,
1406,06/17/13 03:00:00 AM,6.268,0.0,2.99,,,,
1407,06/17/13 09:00:00 AM,42.282,137778.7,3.01,,,,
1408,06/17/13 03:00:00 PM,47.892,24800.2,2.99,,,,
1409,06/17/13 09:00:00 PM,15.855,0.0,3.01,,,,
1410,06/18/13 03:00:00 AM,12.690,0.0,3.01,,,,
1411,06/18/13 09:00:00 AM,22.333,49600.3,3.01,,,,
1412,06/18/13 03:00:00 PM,41.810,10677.8,2.99,,,,
1413,06/18/13 09:00:00 PM,13.173,0.0,3.01,,,,
1414,06/19/13 03:00:00 AM,10.846,0.0,2.99,,,,
1415,06/19/13 09:00:00 AM,21.951,63378.2,3.01,,,,
1416,06/19/13 03:00:00 PM,27.764,41333.6,3.01,,,,
1417,06/19/13 09:00:00 PM,12.690,0.0,3.01,,,,
1418,06/20/13 03:00:00 AM,11.625,0.0,2.99,,,,
1419,06/20/13 09:00:00 AM,18.901,22044.6,3.01,,,,
1420,06/20/13 03:00:00 PM,19.948,26178.0,2.99,,,,
1421,06/20/13 09:00:00 PM,13.173,0.0,2.99,,,,
1422,06/21/13 03:00:00 AM,11.528,0.0,2.99,,,,
1423,06/21/13 09:00:00 AM,23.773,52355.9,3.01,,,,
1424,06/21/13 03:00:00 PM,21.760,10333.4,2.99,,,,
1425,06/21/13 09:00:00 PM,14.517,0.0,3.01,,,,
1426,06/22/13 03:00:00 AM,6.166,0.0,2.97,,,,
1427,06/22/13 09:00:00 AM,32.807,148801.0,2.99,,,,
1428,06/22/13 03:00:00 PM,37.714,23422.4,2.99,,,,
1429,06/22/13 09:00:00 PM,16.332,0.0,2.99,,,,
1430,06/23/13 03:00:00 AM,14.325,0.0,2.99,,,,
1431,06/23/13 09:00:00 AM,19.662,26178.0,2.99,,,,
1432,06/23/13 03:00:00 PM,23.484,28933.5,2.99,,,,
1433,06/23/13 09:00:00 PM,16.332,0.0,2.99,,,,
1434,06/24/13 03:00:00 AM,14.517,0.0,2.99,,,,
1435,06/24/13 09:00:00 AM,19.567,24800.2,2.99,,,,
1436,06/24/13 03:00:00 PM,26.000,33066.9,2.97,,,,
1437,06/24/13 09:00:00 PM,15.473,0.0,2.97,,,,
1438,06/25/13 03:00:00 AM,14.421,0.0,2.99,,,,
1439,06/25/13 09:00:00 AM,23.773,41333.6,2.99,,,,
1440,06/25/13 03:00:00 PM,25.222,15844.5,2.97,,,,
1441,06/25/13 09:00:00 PM,15.951,0.0,2.97,,,,
1442,06/26/13 03:00:00 AM,14.517,0.0,2.99,,,,
1443,06/26/13 09:00:00 AM,19.472,14466.8,2.99,,,,
1444,06/26/13 03:00:00 PM,23.100,18600.1,2.97,,,,
1445,06/26/13 09:00:00 PM,14.996,0.0,2.99,,,,
1446,06/27/13 03:00:00 AM,13.365,0.0,2.97,,,,
1447,06/27/13 09:00:00 AM,33.430,126756.4,2.97,,,,
1448,06/27/13 03:00:00 PM,36.837,18600.1,2.97,,,,
1449,06/27/13 09:00:00 PM,16.523,0.0,2.97,,,,
1450,06/28/13 03:00:00 AM,12.497,0.0,2.97,,,,
1451,06/28/13 09:00:00 AM,36.187,148801.0,2.97,,,,
1452,06/28/13 03:00:00 PM,42.520,15844.5,2.97,,,,
1453,06/28/13 09:00:00 PM,17.760,0.0,2.99,,,,
1454,06/29/13 03:00:00 AM,14.996,0.0,2.99,,,,
1455,06/29/13 09:00:00 AM,36.187,148801.0,2.99,,,,
1456,06/29/13 03:00:00 PM,47.629,23422.4,2.97,,,,
1457,06/29/13 09:00:00 PM,16.046,0.0,2.99,,,,
1458,06/30/13 03:00:00 AM,12.401,0.0,2.99,,,,
1459,06/30/13 09:00:00 AM,38.826,154312.1,2.99,,,,
1460,06/30/13 03:00:00 PM,51.154,16533.4,2.99,,,,
1461,06/30/13 09:00:00 PM,19.472,0.0,3.01,,,,
1462,07/01/13 03:00:00 AM,16.427,0.0,3.01,,,,
1463,07/01/13 09:00:00 AM,40.876,137778.7,2.99,,,,
1464,07/01/13 03:00:00 PM,50.318,22044.6,2.99,,,,
1465,07/01/13 09:00:00 PM,20.138,0.0,3.01,,,,
1466,07/02/13 03:00:00 AM,15.760,0.0,3.01,,,,
1467,07/02/13 09:00:00 AM,41.692,132267.5,2.99,,,,
1468,07/02/13 09:47:48 AM,,,,Logged,,,
1469,07/02/13 09:47:57 AM,,,,,Logged,,
1470,07/02/13 09:48:07 AM,,,,Logged,,Logged,
1471,07/02/13 09:59:38 AM,,,,,Logged,,Logged
